"Id","SalePrice"
2244,106360.718182229
2245,97801.5555084238
2246,144208.022876626
2247,115346.270638004
2248,119909.847190279
2249,119050.299951306
2250,125939.144752238
2251,99468.2661504177
2252,178984.503813197
2253,152477.239666278
2254,175837.717676651
2255,185882.437649112
2256,177062.228446629
2257,204537.796556436
2258,163213.097780571
2259,173773.045487252
2260,143031.018919627
2261,198924.640360051
2262,218990.837051021
2263,373263.269118106
2264,522610.744528922
2265,171560.279378692
2266,301239.796564638
2267,371546.903005899
2268,418428.254820683
2269,153753.177648036
2270,198019.480867816
2271,216127.639564839
2272,205437.925610756
2273,161964.374254101
2274,178921.807790516
2275,163449.598847922
2276,198668.899671653
2277,185390.541535574
2278,144743.156999935
2279,121474.581178989
2280,116634.487294123
2281,167755.024581533
2282,185594.017722696
2283,105470.53576605
2284,110634.10320326
2285,139092.317367808
2286,123845.199735109
2287,358876.624288879
2288,280685.328879912
2289,386537.744983157
2290,468944.814173551
2291,328441.934608985
2292,440064.752376707
2293,472100.503322433
2294,406752.189217736
2295,496141.507877931
2296,300987.649097307
2297,332884.909211758
2298,336240.187688585
2299,353046.201165352
2300,330490.522819832
2301,303665.377316088
2302,253236.106434683
2303,258650.29327611
2304,258425.751461724
2305,203308.309545999
2306,198316.737867604
2307,204988.101759204
2308,231401.477981815
2309,281739.927411178
2310,219470.281061684
2311,206565.734951021
2312,177312.451174241
2313,172471.740106648
2314,177572.598042805
2315,178462.670821488
2316,199367.655414675
2317,195185.466700471
2318,181527.648624069
2319,184722.77869458
2320,187706.675203324
2321,234873.949455948
2322,182294.023884357
2323,188489.163204779
2324,177275.255708351
2325,224281.278319415
2326,173649.71732972
2327,202689.989175268
2328,220201.129595144
2329,192057.48484789
2330,180326.788654767
2331,355805.950262115
2332,394982.333454868
2333,322434.842712887
2334,264363.749522473
2335,280665.13149172
2336,310494.64307825
2337,204036.300521254
2338,268415.882109586
2339,219248.440973399
2340,380946.704624836
2341,234849.035462824
2342,243713.90240925
2343,228550.49242934
2344,209309.535522916
2345,237212.858058347
2346,217840.053055683
2347,202501.620788822
2348,246432.164285409
2349,180190.289196261
2350,304353.732010722
2351,263154.684538116
2352,261873.939022959
2353,242015.90739066
2354,142991.364011477
2355,149407.12247569
2356,146847.585375348
2357,189888.367727639
2358,196760.345503102
2359,130173.24196085
2360,115499.10344297
2361,145904.962745047
2362,285386.845619537
2363,131266.981321025
2364,155807.346031299
2365,220031.651505598
2366,197983.959964109
2367,233429.934847392
2368,210414.029304146
2369,228967.716022606
2370,165897.061585916
2371,166151.002426819
2372,196724.279116207
2373,284450.730415869
2374,308125.036329414
2375,254862.75429593
2376,290163.870829554
2377,344735.982609344
2378,142876.047299023
2379,195131.143934233
2380,150020.415205104
2381,169474.94084051
2382,206372.083791686
2383,206788.106438401
2384,241092.406985054
2385,162759.43279771
2386,130930.913043913
2387,138044.84240135
2388,102680.273856648
2389,123061.267464062
2390,145724.042988658
2391,141590.949814057
2392,116354.106123296
2393,170289.888136089
2394,141711.628452955
2395,206305.573603545
2396,142807.441010185
2397,231664.40186766
2398,129343.321871306
2399,69027.1984914536
2400,60136.8401021184
2401,113104.14844511
2402,139951.434770233
2403,145791.959436137
2404,152509.367900731
2405,159558.086483485
2406,141228.899466855
2407,123168.12306551
2408,148391.267423076
2409,121594.405130754
2410,166046.310182457
2411,114544.914315034
2412,155110.752639505
2413,131654.9403068
2414,155006.210637611
2415,138201.749104305
2416,127676.607837818
2417,135537.699736112
2418,134544.254857767
2419,123245.459214967
2420,120229.616867044
2421,152391.910605533
2422,109572.574549758
2423,117094.302679655
2424,160457.266304769
2425,190399.322344567
2426,129763.700789521
2427,135981.18184775
2428,177710.070550248
2429,115065.321705807
2430,132950.377775224
2431,106275.449666941
2432,147131.385749816
2433,143934.120781462
2434,139299.744019682
2435,149396.139741831
2436,106058.548576588
2437,110071.317371281
2438,120487.964402951
2439,104791.412450453
2440,120105.815964695
2441,96108.009394722
2442,98088.9434704553
2443,126448.850997121
2444,134408.008732465
2445,89106.7171175799
2446,142293.689280805
2447,190292.912638125
2448,127623.75680857
2449,111243.163862894
2450,151002.917174948
2451,120518.592870955
2452,192373.996925496
2453,90640.7471241763
2454,120473.362619357
2455,117880.557947143
2456,137891.490029844
2457,130730.413932489
2458,130432.839738103
2459,111058.914754135
2460,145193.267027702
2461,127258.574212227
2462,135665.650748433
2463,129695.044623283
2464,176156.215612327
2465,144462.610998283
2466,107863.777293717
2467,132921.160455597
2468,80311.07700364
2469,79007.0870926049
2470,180465.853109329
2471,208354.666215801
2472,157913.217727508
2473,114850.725954509
2474,81816.3223553759
2475,217936.107232534
2476,113840.388627535
2477,129844.11757895
2478,154837.386820263
2479,105002.733307819
2480,156169.814080011
2481,122737.614098703
2482,126050.921889237
2483,111844.21337765
2484,123433.214535028
2485,125673.269610193
2486,149963.850660174
2487,158591.883148049
2488,165346.399841244
2489,150616.262078128
2490,141688.406404562
2491,91862.6572630858
2492,193377.677708136
2493,155075.664512274
2494,147400.038610126
2495,87251.362741949
2496,256160.251352185
2497,157284.291895438
2498,109427.608497548
2499,89325.1495169654
2500,122050.899265414
2501,137044.283316694
2502,146107.776100104
2503,96644.5601226148
2504,179714.602849341
2505,221031.495092969
2506,252692.271380763
2507,297001.081060195
2508,253279.025581451
2509,217634.570348315
2510,218693.616749022
2511,175341.903522158
2512,203237.491702544
2513,225817.023245831
2514,269153.060131602
2515,147019.919160318
2516,177453.37936561
2517,143208.364512534
2518,153851.571053146
2519,230936.002416751
2520,216395.922374717
2521,187106.972454797
2522,225168.044379693
2523,115787.374541822
2524,137883.462469231
2525,147260.612540619
2526,142891.685880224
2527,120502.908684068
2528,122219.112603492
2529,133293.41941797
2530,119575.862865669
2531,252981.85032288
2532,224544.398471365
2533,193029.039618487
2534,233176.665783188
2535,304890.634205413
2536,230623.61949931
2537,245552.766295091
2538,184289.690775983
2539,188042.702242
2540,179677.819907309
2541,184081.412511637
2542,166185.369888335
2543,123065.179108559
2544,122160.546778468
2545,137476.873187086
2546,129002.400016325
2547,139157.648014404
2548,157422.947991743
2549,160406.705248432
2550,677243.841514965
2551,144555.229953388
2552,125423.52738897
2553,74594.7795211689
2554,96258.4477281681
2555,118626.224550567
2556,96747.3262602892
2557,102099.541016169
2558,139270.594827672
2559,137799.167429213
2560,150699.336359867
2561,149405.973905863
2562,131642.975922409
2563,147301.402691221
2564,205261.216074782
2565,136767.631314566
2566,164401.985171527
2567,141164.396056283
2568,205194.128838709
2569,221723.688406106
2570,113200.029345836
2571,194314.978616596
2572,152588.167488179
2573,232552.108353119
2574,333672.153875039
2575,128558.219849316
2576,119218.513553049
2577,132869.070416013
2578,82093.4340945842
2579,56437.285583617
2580,103474.885053891
2581,109244.170070668
2582,117020.845503866
2583,296048.093214209
2584,186778.154578654
2585,185270.150417284
2586,227385.458414247
2587,199498.041712243
2588,144023.021207268
2589,144184.084309292
2590,204579.256307431
2591,228191.830245562
2592,218671.412021326
2593,249398.670816075
2594,187994.684389363
2595,197226.117256957
2596,296659.218591124
2597,175304.544845243
2598,289558.631269582
2599,313249.832506653
2600,155961.830155623
2601,146364.708982902
2602,81042.3497697307
2603,93996.5618378633
2604,88370.0784243859
2605,77783.6190719065
2606,147285.811452891
2607,200609.848062247
2608,195831.68070375
2609,167468.433505027
2610,108571.763299581
2611,118847.68762532
2612,159646.279365948
2613,130324.271731149
2614,123654.794405416
2615,157917.470962043
2616,147750.678920628
2617,175886.521624016
2618,213256.770790726
2619,201396.294950251
2620,184161.425165766
2621,172822.728508223
2622,181655.494214539
2623,244859.260046849
2624,325882.925331287
2625,303958.488565548
2626,172975.202188648
2627,167549.4997925
2628,483279.288690848
2629,520476.585345789
2630,380256.065630946
2631,467198.157200223
2632,427988.252589172
2633,314407.260537143
2634,417607.569566667
2635,156547.840800666
2636,172679.311485409
2637,165978.583162262
2638,271087.205370028
2639,187001.693399669
2640,146009.081166713
2641,103627.340016604
2642,186716.765624302
2643,100639.161384004
2644,123843.069323428
2645,105701.196686769
2646,93443.6912419353
2647,100590.49651961
2648,142034.494312999
2649,150420.941809278
2650,137588.281765192
2651,140843.16526013
2652,403081.009937237
2653,259085.263030193
2654,251950.958573449
2655,389201.811841466
2656,328634.275922759
2657,356196.159520362
2658,312958.164781667
2659,305575.62167245
2660,366925.332549131
2661,354371.183965646
2662,353372.635658774
2663,297522.597289321
2664,269923.887048019
2665,323713.336151408
2666,290731.474000645
2667,171114.64237479
2668,180572.694201775
2669,183311.42189615
2670,279577.847938381
2671,184427.423398186
2672,196985.122920643
2673,204001.812764526
2674,198211.221333974
2675,172184.727226653
2676,192202.974483843
2677,193785.629470403
2678,253604.957208696
2679,274850.764312522
2680,292917.775363493
2681,390207.901524473
2682,316122.102311494
2683,509531.657092747
2684,318882.526663446
2685,337128.353632501
2686,261601.271061402
2687,308485.796042186
2688,222503.621823895
2689,211390.568544617
2690,414822.381916131
2691,188613.137734473
2692,146283.535673823
2693,203413.648948002
2694,139153.76354667
2695,193550.474352797
2696,184585.298807635
2697,180304.523866041
2698,188534.507907873
2699,176401.270853132
2700,156993.896408268
2701,145334.640549908
2702,107515.835105592
2703,118149.217929508
2704,139242.068142566
2705,115180.934236036
2706,105770.919296509
2707,118085.313155557
2708,134247.344485476
2709,101970.281534776
2710,122420.022043206
2711,316630.110592171
2712,378983.934586297
2713,171069.097225113
2714,150536.890836155
2715,169925.457984396
2716,146461.412837645
2717,191416.052208154
2718,224976.823058424
2719,155510.986315389
2720,176939.223659763
2721,130231.849503965
2722,164802.509606461
2723,144684.355208233
2724,124396.109718777
2725,127365.744791111
2726,147875.52121289
2727,187586.937575365
2728,182924.376997238
2729,144981.030324845
2730,149516.621327738
2731,126536.149304425
2732,130976.961383195
2733,157319.358630169
2734,144692.878242598
2735,136212.261047611
2736,139811.715802134
2737,120337.588485663
2738,137964.297563889
2739,157082.562864121
2740,133377.343476241
2741,141561.984193999
2742,153257.200726583
2743,153672.64445879
2744,158451.639576844
2745,145102.688864311
2746,137326.284997184
2747,146739.689047397
2748,115439.255958338
2749,126702.98513573
2750,137323.760327449
2751,135535.579446692
2752,203434.311410393
2753,148032.084596712
2754,201894.927387379
2755,132442.933265598
2756,92870.3050416881
2757,68106.7755527021
2758,79555.9484608452
2759,155670.746484248
2760,119174.101495482
2761,140768.103600075
2762,145795.685984247
2763,183695.415846179
2764,151330.893043326
2765,290513.342267746
2766,132190.848075565
2767,90324.0246672699
2768,132505.058653246
2769,127554.028815265
2770,141730.21291891
2771,108960.523759494
2772,115608.54350344
2773,161277.207216085
2774,145616.248366953
2775,113513.622859716
2776,145231.254739498
2777,143232.205550193
2778,103524.951739644
2779,115213.119101758
2780,99187.7558960899
2781,96611.9578787516
2782,95421.9053377188
2783,98261.2384654871
2784,124576.502633134
2785,136657.865760306
2786,64757.169478733
2787,123572.27861634
2788,74010.173958186
2789,164710.265804641
2790,94329.4305021657
2791,112138.643137837
2792,62187.0206269028
2793,159713.040180439
2794,96177.2638695681
2795,124870.579160318
2796,99493.091773623
2797,202905.514288917
2798,101709.175030006
2799,112120.98183862
2800,67981.6619887772
2801,101051.501904207
2802,131809.100667529
2803,165909.489083767
2804,133658.358795521
2805,97865.5688230711
2806,83044.0749451094
2807,162108.274707784
2808,144927.083765481
2809,135250.122464197
2810,125688.446854529
2811,160135.542498514
2812,155545.428177791
2813,155584.536397733
2814,158095.360749385
2815,98052.1467352375
2816,230776.73475009
2817,151343.635275042
2818,127864.286271661
2819,168083.176032053
2820,138136.667550693
2821,100075.693398432
2822,191751.306194199
2823,320530.048476997
2824,175179.067158027
2825,138196.836664643
2826,135849.524399489
2827,137010.218236932
2828,216597.071857333
2829,218475.317540493
2830,231038.579802599
2831,175521.661991353
2832,249264.135770888
2833,289097.663200474
2834,221951.916055304
2835,223756.962268693
2836,191186.887828147
2837,164713.369452551
2838,151132.074092329
2839,178430.243402252
2840,205326.772773352
2841,202454.866361365
2842,229501.633566986
2843,149015.551303099
2844,170206.624006431
2845,123682.579792428
2846,206760.17026963
2847,205717.201945622
2848,222236.027879363
